_id,name,age,gender,city,state,country,primaryLang,languages,joinedAt,education,profession,interests,purpose,thirdParty,community
12939,Dev Gupta,27,male,Chennai,,India,te,"te,en",2018-10-03,other,data_scientist,fitness,networking,False,18
12940,Nisha Chatterjee,30,female,Bengaluru,,India,kn,"kn,en,or",2025-10-03,highschool,doctor,"reading,cooking",news,False,18
12941,Sanya Agarwal,47,female,Delhi,,India,hi,"hi,en",2019-08-15,postgrad,researcher,"photography,gaming,fitness",socializing,True,18
12942,Riya Chatterjee,49,female,Ahmedabad,,India,gu,"gu,en",2023-11-21,phd,artist,"cooking,nature,science",socializing,False,18
12943,Ananya Reddy,33,female,Patna,,India,hi,"hi,en",2020-09-14,postgrad,sales,"tech,nature,travel",business,False,18
12944,Arjun Banerjee,46,male,Kochi,,India,ml,"ml,as",2019-09-24,highschool,engineer,"art,cooking,fashion",business,False,18
12945,Sanya Chatterjee,52,female,Guwahati,,India,as,"as,en",2017-06-10,phd,data_scientist,cooking,socializing,False,18
12946,Diya Patel,28,female,Guwahati,,India,pa,"pa,en",2023-10-14,other,student,"gaming,fashion",socializing,False,18
12947,Harsh Reddy,29,male,Ahmedabad,,India,gu,gu,2021-10-10,undergrad,researcher,fashion,gaming,False,18
12948,Kavya Banerjee,43,female,Patna,,India,hi,"hi,ta",2016-04-28,postgrad,data_scientist,"reading,art",networking,False,18
12949,Ankit Kapoor,35,male,Pune,,India,mr,"mr,en",2024-04-05,postgrad,artist,"music,art,reading",business,True,18
12950,Kabir Gowda,46,male,Kolkata,,India,kn,"kn,en",2019-05-28,phd,student,"reading,travel,tech",gaming,False,18
12951,Varun Gowda,37,male,Kolkata,,India,bn,"bn,en",2016-04-09,postgrad,other,"nature,cooking",news,True,18
12952,Rajat Iyer,38,male,Bengaluru,,India,kn,"kn,en",2019-08-19,postgrad,student,"gaming,reading,music",socializing,False,18
12953,Zoya Bhat,33,female,Thiruvananthapuram,,India,ml,"ml,en,bn",2016-01-03,postgrad,lawyer,movies,gaming,False,18
12954,Arjun Bose,43,male,Ahmedabad,,India,gu,gu,2025-06-21,undergrad,developer,"reading,politics",gaming,False,18
12955,Aarohi Gupta,57,female,Ahmedabad,,India,gu,"gu,en,ta",2022-08-07,other,developer,"travel,tech,fashion",gaming,True,18
12956,Nikhil Gowda,31,male,Mumbai,,India,ta,"ta,en,kn",2018-11-28,postgrad,developer,"fashion,gaming",learning,False,18
12957,Nisha Verma,40,female,Pune,,India,mr,"mr,en,ml",2025-07-15,highschool,student,"cooking,art,music",socializing,False,18
12958,Ishita Singh,25,female,Delhi,,India,hi,"hi,en",2016-01-17,phd,student,"gaming,cooking",gaming,False,18
12959,Aarohi Bose,32,female,Bengaluru,,India,kn,"kn,en",2021-10-24,undergrad,data_scientist,"politics,fitness,reading",news,True,18
12960,Ananya Agarwal,50,female,Kolkata,,India,bn,"bn,as",2020-06-09,highschool,developer,movies,networking,False,18
12961,Priya Bhat,58,female,Delhi,,India,hi,"hi,or",2023-05-02,undergrad,teacher,"cooking,tech,fashion",news,True,18
12962,Varun Chatterjee,36,male,Jaipur,,India,hi,"hi,en",2016-11-21,other,engineer,"science,politics",business,True,18
12963,Rahul Sharma,21,male,Kolkata,,India,bn,"bn,en",2017-05-06,undergrad,teacher,"tech,gaming",learning,False,18
12964,Rajat Mehta,47,male,Mumbai,,India,mr,"mr,en,gu",2019-09-05,other,manager,gaming,socializing,True,18
12965,Rahul Mukherjee,34,male,Lucknow,,India,mr,"mr,en",2025-12-21,phd,artist,"art,nature",news,True,18
12966,Ananya Khan,60,female,Ahmedabad,,India,bn,"bn,en,ta",2019-07-14,undergrad,sales,"science,tech,photography",socializing,False,18
12967,Aarav Deshmukh,30,male,Hyderabad,,India,as,"as,en",2022-04-12,postgrad,manager,"music,politics,photography",socializing,True,18
12968,Ananya Gowda,55,female,Kolkata,,India,bn,"bn,en",2017-04-15,postgrad,researcher,"tech,travel",news,False,18
12969,Sagar Khan,46,male,Guwahati,,India,as,"as,en",2022-08-26,postgrad,doctor,"cooking,science,nature",learning,False,18
12970,Nisha Reddy,41,female,Thiruvananthapuram,,India,ml,"ml,en,pa",2022-12-11,other,manager,"photography,nature",learning,True,18
12971,Ira Bhat,58,female,Bhubaneswar,,India,or,"or,en,hi",2019-10-17,phd,lawyer,"politics,fitness",gaming,False,18
12972,Kunal Banerjee,35,male,Kolkata,,India,bn,bn,2021-02-04,other,engineer,"gaming,travel,politics",news,False,18
12973,Ira Bhat,36,female,Chennai,,India,kn,"kn,en",2019-05-24,other,sales,"nature,music",socializing,False,18
12974,Varun Verma,33,male,Thiruvananthapuram,,India,ml,"ml,en,or",2024-06-11,phd,researcher,"cooking,travel,science",business,False,18
12975,Kavya Joshi,39,female,Jaipur,,India,hi,"hi,en,as",2024-11-17,highschool,manager,"travel,art,gaming",news,False,18
12976,Zoya Bhat,26,female,Kochi,,India,as,"as,en,bn",2025-07-04,other,doctor,fitness,business,False,18
12977,Pooja Chatterjee,52,female,Guwahati,,India,ta,"ta,en",2024-04-01,other,engineer,"nature,fashion,music",networking,False,18
12978,Aman Gowda,24,male,Guwahati,,India,as,"as,en",2021-10-10,other,other,"science,tech,movies",news,False,18
12979,Sneha Iyer,59,female,Mumbai,,India,mr,"mr,en",2023-12-27,other,other,"gaming,sports,nature",networking,False,18
12980,Kunal Kapoor,32,male,Bhopal,,India,as,"as,en",2023-08-09,undergrad,student,music,gaming,False,18
12981,Neha Gupta,58,female,Bhopal,,India,te,"te,en,or",2019-09-26,highschool,doctor,"fashion,photography",news,False,18
12982,Ira Gowda,47,female,Bhopal,,India,pa,"pa,kn",2017-03-28,highschool,engineer,"art,travel",learning,False,18
12983,Diya Kapoor,60,female,Lucknow,,India,hi,"hi,en",2022-01-24,postgrad,data_scientist,"politics,movies",news,True,18
12984,Riya Mukherjee,30,female,Pune,,India,ml,"ml,en",2022-07-22,undergrad,teacher,"gaming,science,nature",business,True,18
12985,Rahul Gowda,34,male,Chennai,,India,ta,"ta,en",2020-11-14,phd,researcher,"gaming,music",networking,False,18
12986,Aisha Khan,54,female,Pune,,India,mr,"mr,en,te",2023-10-07,highschool,researcher,"travel,music",socializing,True,18
12987,Kavya Sharma,20,female,Bhopal,,India,as,"as,en,kn",2025-03-20,other,artist,"fitness,travel,cooking",socializing,False,18
12988,Rahul Deshmukh,51,male,Guwahati,,India,hi,"hi,en",2024-08-11,highschool,engineer,"fitness,sports,movies",gaming,False,18
12989,Ananya Sharma,28,female,Lucknow,,India,gu,"gu,en",2019-05-05,phd,researcher,tech,gaming,False,18
12990,Dev Gowda,58,male,Guwahati,,India,bn,bn,2022-04-19,highschool,manager,fitness,news,False,18
12991,Naveen Bose,16,male,Jaipur,,India,or,"or,en",2023-10-22,postgrad,engineer,fitness,socializing,False,18
12992,Sanya Singh,21,female,Thiruvananthapuram,,India,ml,"ml,en",2018-08-15,phd,student,"cooking,photography",socializing,False,18
12993,Kabir Bose,41,male,Kolkata,,India,bn,"bn,en",2016-08-18,postgrad,sales,"fitness,sports",learning,True,18
12994,Meera Sharma,45,female,Chennai,,India,ta,"ta,en,as",2019-08-16,postgrad,researcher,"fitness,gaming",business,False,18
12995,Mira Kapoor,19,female,Chennai,,India,ta,"ta,en,ml",2016-09-07,phd,manager,"science,fitness",gaming,False,18
12996,Varun Verma,33,male,Patna,,India,hi,"hi,en",2025-03-04,other,sales,"sports,fashion",networking,False,18
12997,Nikhil Deshmukh,49,male,Chennai,,India,ta,"ta,en,pa",2019-04-27,postgrad,student,nature,learning,True,18
12998,Ira Chatterjee,44,female,Kochi,,India,ml,"ml,gu",2016-08-13,other,data_scientist,nature,gaming,False,18
12999,Aditi Chatterjee,23,female,Patna,,India,as,"as,en,hi",2016-10-23,undergrad,other,fitness,learning,False,18
13000,Naveen Mehta,44,male,Delhi,,India,as,"as,en,te",2018-08-09,other,other,"music,photography,fashion",socializing,False,18
13001,Ira Deshmukh,59,female,Chennai,,India,ta,"ta,en",2020-12-07,other,doctor,"nature,gaming",networking,False,18
13002,Harsh Nair,60,male,Lucknow,,India,hi,"hi,en,bn",2023-03-15,other,lawyer,"photography,nature,art",business,False,18
13003,Nisha Joshi,20,female,Thiruvananthapuram,,India,te,"te,en",2019-09-07,other,artist,"photography,fitness",socializing,False,18
13004,Yash Gupta,51,male,Guwahati,,India,as,"as,en",2020-05-13,highschool,teacher,tech,networking,False,18
13005,Ira Bose,54,female,Ahmedabad,,India,gu,gu,2020-07-13,other,student,"science,cooking",networking,False,18
13006,Nikhil Singh,40,male,Patna,,India,mr,"mr,en,gu",2024-05-18,undergrad,doctor,"nature,photography,cooking",gaming,False,18
13007,Ishita Sharma,40,female,Mumbai,,India,ta,"ta,en",2023-06-12,undergrad,doctor,"travel,fitness,music",gaming,False,18
13008,Zoya Joshi,25,female,Pune,,India,mr,"mr,en",2024-09-21,undergrad,sales,"gaming,music",gaming,False,18
13009,Aarohi Gowda,40,female,Delhi,,India,hi,"hi,en,gu",2024-12-16,postgrad,data_scientist,art,news,False,18
13010,Pooja Agarwal,39,female,Patna,,India,hi,"hi,en,gu",2022-01-01,undergrad,lawyer,"fashion,tech",business,False,18
13011,Rohan Gupta,43,male,Patna,,India,hi,"hi,en,as",2017-05-20,other,sales,"travel,politics",networking,False,18
13012,Ananya Gowda,41,female,Kolkata,,India,bn,"bn,en,pa",2021-09-08,highschool,artist,"fitness,gaming",business,False,18
13013,Aarohi Verma,22,female,Guwahati,,India,bn,"bn,en,or",2019-03-04,undergrad,teacher,fitness,learning,True,18
13014,Dev Patel,48,male,Hyderabad,,India,te,"te,en",2024-03-21,phd,researcher,"science,movies,travel",business,False,18
13015,Aarohi Nair,43,female,Lucknow,,India,hi,"hi,en,pa",2022-12-09,undergrad,researcher,"music,reading,movies",gaming,False,18
13016,Rohit Kapoor,35,male,Bhubaneswar,,India,or,"or,en",2024-08-23,other,data_scientist,movies,networking,False,18
13017,Neha Joshi,57,female,Delhi,,India,hi,"hi,en",2025-10-08,other,artist,"fitness,science,travel",learning,False,18
13018,Riya Banerjee,55,female,Lucknow,,India,hi,"hi,en,or",2021-07-10,undergrad,developer,"reading,gaming",networking,False,18
13019,Rahul Mehta,55,male,Guwahati,,India,as,"as,en",2016-03-09,highschool,developer,"travel,reading",networking,True,18
13020,Aakash Banerjee,23,male,Delhi,,India,bn,"bn,en,ml",2016-11-14,undergrad,doctor,"reading,tech,fashion",networking,False,18
13021,Ankit Kapoor,36,male,Kolkata,,India,bn,"bn,en,pa",2020-08-07,phd,other,"music,movies,cooking",networking,False,18
13022,Nisha Verma,43,female,Chennai,,India,ta,"ta,en",2020-03-01,phd,researcher,"travel,music",gaming,False,18
13023,Aditi Agarwal,25,female,Patna,,India,hi,"hi,en,pa",2019-11-08,undergrad,artist,"fitness,gaming,tech",business,False,18
13024,Ishita Bose,24,female,Mumbai,,India,mr,"mr,en",2017-12-17,undergrad,doctor,movies,news,False,18
13025,Ankit Sharma,28,male,Guwahati,,India,as,"as,en,or",2023-03-25,other,developer,nature,gaming,False,18
13026,Varun Sharma,28,male,Kolkata,,India,bn,"bn,en,pa",2021-11-16,other,developer,"tech,politics,nature",news,False,18
13027,Rohan Kapoor,18,male,Delhi,,India,hi,"hi,en",2018-12-21,postgrad,teacher,"movies,cooking,fashion",news,False,18
13028,Aman Joshi,22,male,Mumbai,,India,mr,"mr,en,bn",2019-04-21,highschool,other,"gaming,fashion,nature",gaming,False,18
13029,Ankit Deshmukh,51,male,Thiruvananthapuram,,India,ml,"ml,en,gu",2019-09-14,postgrad,manager,"politics,music,gaming",socializing,False,18
13030,Harsh Bhat,44,male,Kochi,,India,ml,"ml,or",2019-10-12,other,student,"fitness,art,music",gaming,False,18
13031,Aditi Iyer,48,female,Pune,,India,mr,"mr,en",2019-03-07,other,lawyer,"sports,fitness",business,True,18
13032,Ishita Agarwal,47,female,Bhopal,,India,hi,"hi,en",2023-12-17,highschool,developer,"fashion,photography",networking,True,18
13033,Aditi Joshi,53,female,Guwahati,,India,as,"as,en",2019-01-12,highschool,teacher,"fashion,tech,sports",gaming,False,18
13034,Meera Mehta,50,female,Kolkata,,India,bn,"bn,en,ta",2021-07-05,highschool,artist,"movies,gaming",business,True,18
13035,Priya Mukherjee,47,female,Jaipur,,India,hi,"hi,en,bn",2019-06-03,other,doctor,art,business,False,18
13036,Sneha Bhat,42,female,Thiruvananthapuram,,India,ml,"ml,en",2021-04-06,highschool,artist,"fashion,travel,nature",gaming,False,18
13037,Ananya Verma,40,female,Kochi,,India,te,"te,gu",2024-10-23,highschool,other,tech,gaming,False,18
13038,Aisha Iyer,19,female,Bengaluru,,India,kn,"kn,en",2025-07-13,phd,doctor,"art,sports,science",socializing,False,18
13039,Ananya Bhat,39,female,Ahmedabad,,India,gu,"gu,en",2019-04-15,highschool,developer,"science,gaming",business,False,18
13040,Siddharth Patel,35,male,Chennai,,India,ta,"ta,en",2021-07-04,highschool,other,"sports,music,science",learning,False,18
13041,Nikhil Reddy,25,male,Delhi,,India,hi,hi,2018-10-07,highschool,manager,tech,news,True,18
13042,Nikhil Iyer,35,male,Kolkata,,India,bn,"bn,en",2021-08-19,undergrad,sales,"politics,music,science",business,True,18
13043,Rohit Reddy,50,male,Chennai,,India,ta,ta,2023-06-13,highschool,data_scientist,art,learning,True,18
13044,Rajat Agarwal,34,male,Chennai,,India,gu,"gu,en",2017-11-03,postgrad,researcher,travel,networking,False,18
13045,Rahul Gupta,36,male,Kolkata,,India,bn,"bn,en",2016-05-02,undergrad,manager,"photography,art",networking,False,18
13046,Diya Bose,22,female,Pune,,India,mr,"mr,en",2021-11-09,phd,doctor,"art,movies",socializing,False,18
13047,Aakash Mehta,43,male,Bhopal,,India,kn,"kn,en,hi",2025-07-08,undergrad,engineer,"tech,politics,cooking",news,False,18
13048,Dev Verma,31,male,Chennai,,India,ta,"ta,en",2017-09-02,other,artist,tech,business,False,18
13049,Mira Patel,28,female,Bhubaneswar,,India,or,"or,en,kn",2022-09-19,other,data_scientist,fashion,news,False,18
13050,Rohan Iyer,27,male,Kolkata,,India,bn,"bn,en,kn",2025-10-22,phd,lawyer,"fashion,science",networking,False,18
13051,Nikhil Joshi,34,male,Jaipur,,India,hi,"hi,gu",2022-03-21,other,sales,music,learning,True,18
13052,Rohan Chatterjee,19,male,Delhi,,India,hi,"hi,mr",2025-04-16,undergrad,researcher,"sports,reading,fitness",gaming,True,18
13053,Varun Sharma,35,male,Lucknow,,India,hi,"hi,en",2020-03-20,highschool,teacher,"gaming,science,music",business,False,18
13054,Varun Mehta,42,male,Pune,,India,mr,"mr,en",2023-11-06,undergrad,developer,"nature,fitness,sports",learning,True,18
13055,Naveen Deshmukh,58,male,Chennai,,India,ta,"ta,en",2020-11-11,undergrad,manager,"photography,cooking",business,False,18
13056,Varun Kapoor,56,male,Delhi,,India,hi,"hi,te",2018-08-26,undergrad,doctor,tech,networking,False,18
13057,Aditi Mukherjee,51,female,Chennai,,India,ta,"ta,en",2019-09-26,phd,sales,"science,movies,gaming",networking,False,18
13058,Kavya Verma,35,female,Thiruvananthapuram,,India,gu,"gu,en",2016-03-14,phd,data_scientist,travel,socializing,False,18
13059,Nisha Mehta,32,female,Thiruvananthapuram,,India,ml,"ml,en",2017-09-09,phd,artist,"politics,sports",business,False,18
13060,Tanvi Iyer,35,female,Jaipur,,India,kn,"kn,en,mr",2018-07-16,phd,artist,"science,fitness,politics",networking,True,18
13061,Kabir Mehta,48,male,Guwahati,,India,as,"as,en",2022-02-02,undergrad,data_scientist,art,networking,True,18
13062,Meera Kapoor,29,female,Jaipur,,India,hi,"hi,en,gu",2021-04-09,highschool,data_scientist,"fashion,tech,music",learning,True,18
13063,Kunal Nair,52,male,Hyderabad,,India,te,"te,as",2025-10-21,postgrad,doctor,science,business,False,18
13064,Riya Nair,59,female,Kolkata,,India,ta,"ta,mr",2016-03-22,other,researcher,"music,politics,cooking",business,True,18
13065,Arjun Gupta,57,male,Bhubaneswar,,India,gu,"gu,en",2019-01-23,phd,other,"cooking,music",business,False,18
13066,Nisha Sharma,47,female,Patna,,India,gu,"gu,en",2023-07-08,undergrad,other,science,news,False,18
13067,Nikhil Bhat,26,male,Ahmedabad,,India,pa,"pa,en",2018-12-20,highschool,teacher,"photography,politics,cooking",socializing,False,18
13068,Ankit Verma,21,male,Guwahati,,India,as,"as,en,bn",2017-12-06,postgrad,artist,music,socializing,False,18
13069,Tanvi Bose,51,female,Jaipur,,India,hi,hi,2025-03-08,other,developer,music,news,True,18
13070,Vikram Agarwal,58,male,Bengaluru,,India,kn,"kn,en,pa",2020-10-01,highschool,manager,"science,tech",learning,True,18
13071,Rajat Khan,43,male,Patna,,India,hi,"hi,ml",2025-09-03,phd,sales,"science,art",learning,False,18
13072,Vikram Kapoor,47,male,Bengaluru,,India,kn,kn,2017-06-11,highschool,researcher,"sports,movies",news,True,18
13073,Sagar Gupta,18,male,Delhi,,India,hi,"hi,en",2018-05-07,other,doctor,fashion,networking,False,18
13074,Vikram Mehta,49,male,Bengaluru,,India,kn,"kn,mr",2016-10-17,phd,lawyer,"fashion,gaming",learning,False,18
13075,Vikram Kapoor,33,male,Pune,,India,mr,"mr,en",2025-01-23,undergrad,artist,nature,gaming,True,18
13076,Rohit Gupta,30,male,Hyderabad,,India,hi,hi,2024-07-20,undergrad,developer,"fashion,music",socializing,False,18
13077,Ira Deshmukh,18,female,Kolkata,,India,bn,"bn,en",2024-02-04,phd,researcher,sports,networking,False,18
13078,Aarohi Gowda,54,female,Bhubaneswar,,India,or,"or,en",2019-12-21,phd,artist,tech,news,True,18
13079,Priya Deshmukh,50,female,Kochi,,India,ml,"ml,en,te",2020-04-02,highschool,doctor,cooking,learning,False,18
13080,Ananya Nair,40,female,Kolkata,,India,bn,"bn,en",2018-02-28,undergrad,developer,reading,socializing,False,18
13081,Aarav Mukherjee,35,male,Bhubaneswar,,India,or,or,2016-08-04,postgrad,doctor,tech,business,False,18
13082,Arjun Gupta,16,male,Jaipur,,India,gu,"gu,en",2024-10-14,highschool,data_scientist,"art,gaming,science",socializing,False,18
13083,Dev Khan,33,male,Thiruvananthapuram,,India,ml,"ml,en,kn",2020-02-28,highschool,lawyer,"photography,fitness",gaming,True,18
13084,Tanvi Reddy,34,female,Hyderabad,,India,ta,"ta,en",2024-09-24,phd,student,science,networking,False,18
13085,Aisha Khan,23,female,Delhi,,India,hi,"hi,en",2021-08-17,phd,doctor,"sports,science,travel",networking,False,18
13086,Kunal Reddy,26,male,Bhubaneswar,,India,ml,"ml,en",2019-06-04,postgrad,engineer,"gaming,fitness",socializing,False,18
13087,Aditi Bose,27,female,Chennai,,India,ta,ta,2020-09-06,highschool,lawyer,"nature,science",gaming,False,18
13088,Ishita Joshi,44,female,Guwahati,,India,as,"as,en",2022-07-24,highschool,artist,"reading,fitness",networking,False,18
13089,Nikhil Chatterjee,19,male,Chennai,,India,hi,"hi,en",2019-05-24,other,lawyer,music,socializing,False,18
13090,Mira Gowda,42,female,Mumbai,,India,mr,"mr,en",2023-02-26,undergrad,data_scientist,"reading,politics,art",networking,True,18
13091,Harsh Sharma,47,male,Bhubaneswar,,India,or,"or,en",2017-08-28,postgrad,student,music,learning,False,18
13092,Nikhil Patel,25,male,Bhubaneswar,,India,as,"as,en,kn",2022-11-16,highschool,engineer,"politics,photography",networking,False,18
13093,Aman Bose,28,male,Mumbai,,India,mr,"mr,en,te",2019-01-09,phd,lawyer,"movies,politics,music",networking,False,18
13094,Harsh Iyer,52,male,Bhubaneswar,,India,or,or,2022-09-04,highschool,data_scientist,photography,networking,False,18
13095,Mira Chatterjee,53,female,Thiruvananthapuram,,India,ml,"ml,en,bn",2020-03-28,highschool,engineer,"art,tech,gaming",socializing,False,18
13096,Mira Kapoor,21,female,Bhubaneswar,,India,kn,"kn,en",2018-08-08,highschool,engineer,"gaming,tech",learning,True,18
13097,Ananya Reddy,58,female,Kochi,,India,ml,"ml,en",2020-08-02,highschool,teacher,gaming,business,False,18
13098,Naveen Agarwal,35,male,Ahmedabad,,India,gu,"gu,en",2016-04-27,postgrad,developer,"tech,gaming",socializing,False,18
13099,Arjun Bose,41,male,Bhubaneswar,,India,mr,"mr,en",2025-06-21,phd,other,"music,reading,gaming",business,False,18
13100,Arjun Mehta,53,male,Hyderabad,,India,te,"te,en",2020-10-26,highschool,researcher,"politics,nature,science",business,False,18
13101,Tanvi Reddy,17,female,Mumbai,,India,mr,"mr,en",2024-03-16,undergrad,manager,"sports,music",news,True,18
13102,Riya Chatterjee,56,female,Pune,,India,bn,"bn,en",2022-09-28,other,data_scientist,"travel,sports,science",socializing,True,18
